Mã số,Tên,Cơ quan ban hành,Cơ quan thực hiện,Lĩnh vực,URL
2.001116,Bổ nhiệm và cấp thẻ giám định viên tư pháp xây dựng ở địa phương,Bộ xây dựng (Giao thông vận tải cũ),,Giám định tư pháp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9888-74df-b262-aa3d2f80a79d
2.001037,Đăng ký Điều lệ vận chuyển của hãng hàng không Việt Nam,Bộ xây dựng (Giao thông vận tải cũ),Cục Hàng không Việt Nam,Hàng không,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-987c-7417-b717-c1e6e90fa260
2.001034,"Cấp Giấy phép vận tải đường bộ quốc tế giữa Việt Nam và Trung Quốc loại A, B, C, E, F, G cho phương tiện của Việt Nam",Bộ xây dựng (Giao thông vận tải cũ),,Đường bộ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9878-7589-9b3a-89338bc2ca28
2.001041,Bổ nhiệm và cấp thẻ giám định viên tư pháp xây dựng tại các cơ quan ở trung ương thuộc phạm vi quản lý của Bộ Xây dựng,Bộ xây dựng (Giao thông vận tải cũ),Cục Giám định nhà nước về chất lượng công trình xây dựng,Giám định tư pháp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9876-73e4-a946-58dc7e53d673
2.000519,Xác nhận hàng năm Giấy chứng nhận phù hợp của cảng biển,Bộ xây dựng (Giao thông vận tải cũ),Cục Hàng hải và Đường thủy Việt Nam,Hàng hải và đường thủy nội địa,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9876-70a2-81c0-c63eef03d633
2.000769,Cấp lại Chứng chỉ bồi dưỡng kiến thức pháp luật về giao thông đường bộ cho người điều khiển xe máy chuyên dùng tham gia giao thông đường bộ (trường hợp cơ sở bồi dưỡng đã cấp chứng chỉ không còn hoạt động),Bộ Xây dựng,,Đường bộ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9874-707b-a78b-54b4ae71e427
2.000795,Đăng ký vận tải hành khách cố định trên tuyến vận tải thủy từ bờ ra đảo,Bộ xây dựng (Giao thông vận tải cũ),,Hàng hải và đường thủy nội địa,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9870-7765-b397-37e86650b3fc
2.000102,Thủ tục cấp Giấy phép khai thác cơ sở cung cấp dịch vụ bảo đảm hoạt động bay (ANS),Bộ Xây dựng,Cục Hàng không Việt Nam,Hàng không,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-986f-718e-9e06-64388d483443
1.013777,Cho phép chuyển nhượng toàn bộ hoặc một phần dự án bất động sản,Bộ Xây dựng,Ủy ban nhân dân cấp tỉnh,Kinh doanh bất động sản,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-985c-75f7-8dee-3d47e112fc29
1.014632,"Đăng ký mua, thuê mua, thuê nhà ở xã hội, vay vốn để hộ gia đình, cá nhân tự xây dựng hoặc cải tạo, sửa chữa nhà ở",Bộ Xây dựng,"Công an cấp Xã; Ủy ban nhân dân cấp xã; Cơ quan bảo hiểm xã hội; Cơ quan có thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất theo quy định của pháp luật về đất đai tại tỉnh, thành phố trực thuộc trung ương nơi có dự án nhà ở xã hội",Nhà ở và công sở,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-985c-732b-822b-460f2199467e
1.014155,"Thẩm định nhiệm vụ quy hoạch, nhiệm vụ điều chỉnh quy hoạch đô thị và nông thôn do nhà đầu tư đã được lựa chọn để thực hiện dự án đầu tư tổ chức lập",Bộ Xây dựng,Cơ quan chức năng do Ủy ban nhân dân cấp tỉnh chỉ định; Ban Quản lý Khu kinh tế; Ủy ban nhân dân cấp xã,Quy hoạch đô thị và nông thôn,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-985b-7039-916e-3d9fd71710d8
1.014157,"Thẩm định quy hoạch, điều chỉnh quy hoạch đô thị và nông thôn do nhà đầu tư đã được lựa chọn để thực hiện dự án đầu tư tổ chức lập",Bộ Xây dựng,Cơ quan chức năng do Ủy ban nhân dân cấp tỉnh chỉ định,Quy hoạch đô thị và nông thôn,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-985a-706e-a845-8542c8f7c62b
1.014156,"Phê duyệt nhiệm vụ quy hoạch, nhiệm vụ điều chỉnh quy hoạch đô thị và nông thôn do nhà đầu tư đã được lựa chọn để thực hiện dự án đầu tư tổ chức lập",Bộ xây dựng (Giao thông vận tải cũ),Cơ quan chức năng do Ủy ban nhân dân cấp tỉnh chỉ định; Ủy ban nhân dân cấp xã; Ủy ban nhân dân cấp xã; Ủy ban nhân dân cấp tỉnh,Quy hoạch đô thị và nông thôn,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9859-729a-b092-1bf8860317c1
1.014158,"Thủ tục phê duyệt, chấp thuận quy hoạch, điều chỉnh quy hoạch đô thị và nông thôn do nhà đầu tư đã được lựa chọn để thực hiện dự án đầu tư tổ chức lập",Bộ xây dựng (Giao thông vận tải cũ),Ủy ban nhân dân cấp xã; Ủy ban nhân dân cấp tỉnh,Quy hoạch đô thị và nông thôn,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9857-74ec-8c26-f832b4fce86b
2.000082,"Cấp văn bản ủy quyền cho tổ chức đăng kiểm nước ngoài kiểm định, phân cấp và cấp giấy chứng nhận an toàn kỹ thuật về an toàn hàng hải, an ninh tàu biển, điều kiện bảo đảm lao động hàng hải và phòng ngừa ô nhiễm môi trường cho tàu biển Việt Nam",Bộ xây dựng (Giao thông vận tải cũ),Cục Đăng kiểm Việt Nam,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9857-73cd-aa71-9e5bbc775c45
1.014159,Cung cấp thông tin quy hoạch đô thị và nông thôn,Bộ Xây dựng,Cơ quan chức năng do Ủy ban nhân dân cấp tỉnh chỉ định; Ủy ban nhân dân cấp xã,Quy hoạch đô thị và nông thôn,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9852-71ed-96f2-8110da8fd4f0
1.014783,"Cấp giấy phép lưu thông vật liệu, cấu kiện ngăn cháy, chống cháy",Bộ xây dựng (Giao thông vận tải cũ),Cơ quan chức năng do Ủy ban nhân dân cấp tỉnh chỉ định,Vật liệu xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-984f-744c-9cae-7633e40af59a
1.013468,Chấm dứt hoạt động tàu lặn,Bộ xây dựng (Giao thông vận tải cũ),Ủy ban nhân dân cấp tỉnh,Hàng hải và đường thủy nội địa,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90f5-7757-b110-62c56f7d20c5
1.013335,"Bổ sung hồ sơ đăng ký chứng nhận xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới sản xuất, lắp ráp đã được cấp giấy chứng nhận chất lượng an toàn kỹ thuật và bảo vệ môi trường",Bộ Xây dựng,Cục Đăng kiểm Việt Nam,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90f2-730c-8ee1-01ca42fa06b4
1.013332,"Cấp Giấy chứng nhận chất lượng an toàn kỹ thuật và bảo vệ môi trường xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới sản xuất, lắp ráp",Bộ Xây dựng,Cục Đăng kiểm Việt Nam,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90e8-77a9-8ec7-db9c5621c99f
1.013467,Phê duyệt Phương án đưa tàu lặn vào hoạt động,Bộ xây dựng (Giao thông vận tải cũ),Sở Xây dựng - tỉnh Quảng Ninh,Hàng hải và đường thủy nội địa,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90e4-7399-ad2e-cfb2dd375131
1.013329,"Cấp đổi Chứng chỉ chất lượng xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới",Bộ xây dựng (Giao thông vận tải cũ),Cục Đăng kiểm Việt Nam,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90e2-726c-8986-5c283d81cfb1
1.013466,Chấp thuận vùng hoạt động tàu lặn,Bộ xây dựng (Giao thông vận tải cũ),Ủy ban nhân dân cấp tỉnh,Hàng hải và đường thủy nội địa,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90da-7774-a3e5-849d7336009c
1.013334,"Cấp mở rộng Giấy chứng nhận chất lượng an toàn kỹ thuật và bảo vệ môi trường xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới sản xuất, lắp ráp",Bộ Xây dựng,Cục Đăng kiểm Việt Nam,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90da-73b9-8158-00ff9f281660
1.013769,Chuyển đổi công năng nhà ở không thuộc tài sản công,Bộ xây dựng (Giao thông vận tải cũ),Ủy ban nhân dân cấp tỉnh,Nhà ở và công sở,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90d6-747a-af72-256a8faff8e8
1.013333,"Cấp lại Giấy chứng nhận chất lượng an toàn kỹ thuật và bảo vệ môi trường xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới sản xuất, lắp ráp",Bộ Xây dựng,Cục Đăng kiểm Việt Nam,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90d3-7154-baa2-8b8347215ba4
1.013330,"Cấp lại Chứng chỉ chất lượng xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới trong trường hợp bị mất",Bộ xây dựng (Giao thông vận tải cũ),Cục Đăng kiểm Việt Nam,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90cb-76fc-8a4c-3b45482302e8
1.013277,Chấp thuận đấu nối đối với trường hợp kết nối với đường bộ không có trong các quy hoạch,Bộ Xây dựng,Ủy ban nhân dân cấp tỉnh,Đường bộ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90ca-70d2-a63a-86fd782c0a02
1.013327,"Chứng nhận chất lượng an toàn kỹ thuật và bảo vệ môi trường xe cơ giới, xe máy chuyên dùng",Bộ xây dựng (Giao thông vận tải cũ),Cục Đăng kiểm Việt Nam,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90c8-7776-8647-a3c86bd657ee
1.013328,Chứng nhận chất lượng an toàn kỹ thuật và bảo vệ môi trường phụ tùng xe cơ giới,Bộ xây dựng (Giao thông vận tải cũ),Cục Đăng kiểm Việt Nam,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90c6-71f9-8294-913725a2c6e8
1.013331,"Cấp lại Chứng chỉ chất lượng phụ tùng xe cơ giới trong trường hợp Chứng chỉ chất lượng hết hiệu lực hoặc thay đổi nội dung thông tin về tên, địa chỉ liên quan đến người nhập khẩu trên chứng chỉ chất lượng",Bộ xây dựng (Giao thông vận tải cũ),Cục Đăng kiểm Việt Nam,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90c5-71fe-8db1-33527a7e2da3
1.013261,Cấp lại Giấy phép vận chuyển hàng hóa nguy hiểm trên đường bộ,Bộ xây dựng (Giao thông vận tải cũ),Bộ Công an; Bộ Công thương; Bộ Quốc phòng; Ủy ban nhân dân cấp tỉnh,Đường bộ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90c3-76bd-b7ac-f90dd7993565
1.013239,Thẩm định Báo cáo nghiên cứu khả thi đầu tư xây dựng/Báo cáo nghiên cứu khả thi đầu tư xây dựng điều chỉnh,Bộ Xây dựng,,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90c2-742a-9dfb-c6d2bdd9aac8
1.013276,Chấp thuận bổ sung vị trí nút giao đấu nối vào đường cao tốc,Bộ Xây dựng,Bộ Xây dựng; Ủy ban nhân dân cấp tỉnh,Đường bộ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90c1-723b-927b-1f5fc7178a40
1.013260,Điều chỉnh thông tin trên Giấy phép vận chuyển hàng hóa nguy hiểm trên đường bộ khi có sự thay đổi liên quan đến nội dung của Giấy phép,Bộ xây dựng (Giao thông vận tải cũ),Bộ Công thương; Bộ Quốc phòng; Ủy ban nhân dân cấp tỉnh,Đường bộ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90c1-723b-927b-1b754e3d0b80
1.013238,"Cấp giấy phép xây dựng sửa chữa, cải tạo đối với công trình cấp đặc biệt, cấp I, cấp II (công trình Không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án)",Bộ Xây dựng,,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90aa-7599-84e5-3f631fb4787e
1.013237,Cấp mới chứng chỉ hành nghề hoạt động xây dựng,Bộ Xây dựng,,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90a3-7380-bff5-eec6890fd74e
1.013259,Cấp Giấy phép vận chuyển hàng hóa nguy hiểm trên đường bộ,Bộ xây dựng (Giao thông vận tải cũ),Bộ Công thương; Bộ Quốc phòng; Chủ tịch ủy ban nhân dân cấp tỉnh,Đường bộ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90a2-7673-a2f5-9c7653521c79
1.013274,"Cấp phép sử dụng tạm thời lòng đường, vỉa hè vào mục đích khác",Bộ Xây dựng,Ủy ban nhân dân cấp xã,Đường bộ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90a2-7673-a2f5-9ba3da842499
1.013236,"Cấp giấy phép xây dựng mới công trình cấp đặc biệt, cấp I, cấp II (Công trình không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án)",Bộ Xây dựng,,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-909f-769a-9283-87c608b8028e
1.013234,Thẩm định Thiết kế xây dựng triển khai sau thiết kế cơ sở/ Thiết kế xây dựng triển khai sau thiết kế cơ sở điều chỉnh;,Bộ Xây dựng,,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-909f-759f-b593-a6f96a3cba80
1.013229,"Cấp giấy phép xây dựng sửa chữa, cải tạo đối với công trình cấp III, cấp IV (công trình Không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án) và nhà ở riêng lẻ:",Bộ Xây dựng,Ủy ban nhân dân cấp xã,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-909c-759d-9dc9-416500074f0f
1.013235,"Cấp lại giấy phép xây dựng đối với công trình cấp đặc biệt, cấp I, cấp II (công trình không theo tuyến/theo tuyến trong đô thị/tín ngưỡng, tôn giáo/tượng đài, tranh hoành tráng/sửa chữa, cải tạo/theo giai đoạn cho công trình không theo tuyến/theo giai đoạn cho công trình theo tuyến trong đô thị/dự án)",Bộ Xây dựng,,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-909b-7759-a8bd-ac47f52197b7
1.013226,"Cấp điều chỉnh giấy phép xây dựng đối với công trình cấp III, cấp IV (công trình Không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án) và nhà ở riêng lẻ",Bộ Xây dựng,Ủy ban nhân dân cấp xã,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9097-7135-94e7-f539d8b0cc19
1.013227,"Gia hạn giấy phép xây dựng đối với công trình cấp III, cấp IV (công trình Không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Sửa chữa, cải tạo/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án) và nhà ở riêng lẻ",Bộ Xây dựng,Ủy ban nhân dân cấp xã; Ủy ban nhân dân cấp xã,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9097-700f-899f-6dfc532f0e6b
1.013222,Cấp giấy phép hoạt động xây dựng cho nhà thầu nước ngoài..,Bộ Xây dựng,,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9096-741c-8211-fb8c9573a884
1.013233,"Gia hạn giấy phép xây dựng đối với công trình cấp đặc biệt, cấp I, cấp II (Công trình không theo tuyến/theo tuyến trong đô thị/tín ngưỡng, tôn giáo/tượng đài, tranh hoành tráng/sửa chữa, cải tạo/theo giai đoạn cho công trình không theo tuyến/theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án)",Bộ Xây dựng,,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9095-7471-a437-ef80166ef3e8
1.013230,"Cấp giấy phép di dời đối với công trình cấp đặc biệt, cấp I và cấp II (Công trình không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án)",Bộ Xây dựng,"Ban quản lý khu công nghiệp, khu kinh tế, khu chế xuất, khu công nghệ cao các tỉnh, thành phố; Sở Xây dựng",Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9095-7471-a437-ea6a2b894dea
1.013224,Cấp điều chỉnh giấy phép hoạt động xây dựng cho nhà thầu nước ngoài..,Bộ Xây dựng,,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9094-74d9-8a37-6cd6f710a627
1.013223,"Công nhận tổ chức xã hội nghề nghiệp đủ điều kiện cấp chứng chỉ hành nghề hoạt động xây dựng hạng II, hạng III/chứng chỉ năng lực hoạt động xây dựng hạng II, hạng III cho hội viên của mình",Bộ Xây dựng,,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9093-70af-9518-b5adb33f444f
